clinical,GCF_003325585.1
clinical,GCA_024737685.1
clinical,GCA_024320515.1
clinical,GCF_003325535.1
clinical,GCF_003325625.1
clinical,GCA_003325585.1
clinical,GCA_003325535.1
clinical,GCA_003325625.1
clinical,GCA_016921835.1
clinical,GCF_001454645.1
clinical,GCF_001453945.1
clinical,GCF_001453075.1
clinical,GCF_001454625.1
clinical,GCA_001454645.1
clinical,GCA_001453945.1
clinical,GCA_001453075.1
clinical,GCA_001454625.1
clinical,GCF_025079255.1
clinical,GCA_025079255.1
clinical,GCF_000510305.1
clinical,GCA_000510305.1
clinical,GCF_022487965.1
clinical,GCF_022570475.1
clinical,GCF_022488025.1
clinical,GCF_022570435.1
clinical,GCA_022487965.1
clinical,GCA_022570475.1
clinical,GCA_022488025.1
clinical,GCA_022570435.1
clinical,GCF_012935295.1
clinical,GCA_012935295.1
clinical,GCF_003976035.1
clinical,GCA_003976035.1
clinical,GCF_001601595.1
clinical,GCA_001601595.1
clinical,GCF_003834125.1
clinical,GCA_003834125.1
clinical,GCF_003841005.1
clinical,GCF_003840055.1
clinical,GCF_003841125.1
clinical,GCF_003840085.1
clinical,GCF_003835665.1
clinical,GCF_003835695.1
clinical,GCA_003841005.1
clinical,GCA_003840055.1
clinical,GCA_003841125.1
clinical,GCA_003840085.1
clinical,GCA_003835665.1
clinical,GCA_003835695.1
clinical,GCA_023991675.1
clinical,GCA_024351965.1
clinical,GCA_024371255.1
clinical,GCA_023991495.1
clinical,GCA_023991375.1
clinical,GCA_024371155.1
clinical,GCA_023991395.1
clinical,GCA_024371235.1
clinical,GCA_023991475.1
clinical,GCA_023991695.1
clinical,GCA_023991415.1
clinical,GCA_023991775.1
clinical,GCA_023991455.1
clinical,GCA_024351685.1
clinical,GCA_023991425.1
clinical,GCA_023991715.1
clinical,GCA_024371075.1
clinical,GCA_024371275.1
clinical,GCA_023991575.1
clinical,GCA_023991335.1
clinical,GCA_023991835.1
clinical,GCA_024350845.1
clinical,GCA_024352565.1
clinical,GCA_023991635.1
clinical,GCA_023991655.1
clinical,GCA_023991555.1
clinical,GCA_023991515.1
clinical,GCA_023991895.1
clinical,GCA_024350825.1
clinical,GCA_024352305.1
clinical,GCA_023991535.1
clinical,GCA_024371135.1
clinical,GCA_023991855.1
clinical,GCA_024371115.1
clinical,GCA_023991755.1
clinical,GCA_023991315.1
clinical,GCA_024371095.1
clinical,GCF_026636135.1
clinical,GCA_024352245.1
clinical,GCA_023991815.1
clinical,GCA_023991615.1
clinical,GCA_023991595.1
clinical,GCA_024371195.1
clinical,GCA_024350885.1
clinical,GCA_024353005.1
clinical,GCA_024371175.1
clinical,GCA_023991355.1
clinical,GCA_023991795.1
clinical,GCA_023991735.1
clinical,GCA_021670355.1
clinical,GCA_021670055.1
clinical,GCF_025490475.1
clinical,GCF_002283315.1
clinical,GCF_025490435.1
clinical,GCA_021670495.1
clinical,GCF_025490415.1
clinical,GCF_025490395.1
clinical,GCF_025490455.1
clinical,GCF_005048505.1
clinical,GCF_005049035.1
clinical,GCA_021670455.1
clinical,GCA_021670235.1
clinical,GCF_025490375.1
clinical,GCA_021670415.1
clinical,GCA_021670435.1
clinical,GCA_021670335.1
clinical,GCA_026636135.1
clinical,GCA_025490475.1
clinical,GCA_002283315.1
clinical,GCA_025490435.1
clinical,GCA_025490415.1
clinical,GCA_025490395.1
clinical,GCA_025490455.1
clinical,GCA_005048505.1
clinical,GCA_005049035.1
clinical,GCA_025490375.1
clinical,GCF_026769375.1
clinical,GCF_003837585.1
clinical,GCA_003837585.1
clinical,GCF_001454805.1
clinical,GCF_001454785.1
clinical,GCA_001454805.1
clinical,GCA_001454785.1
clinical,GCF_021891575.1
clinical,GCF_021891835.1
clinical,GCF_021891435.1
clinical,GCF_021891705.1
clinical,GCF_021891695.1
clinical,GCF_021891605.1
clinical,GCF_021891735.1
clinical,GCF_021891455.1
clinical,GCF_021891795.1
clinical,GCF_021891915.1
clinical,GCF_021891895.1
clinical,GCF_021891805.1
clinical,GCF_021891855.1
clinical,GCF_021891595.1
clinical,GCF_021891755.1
clinical,GCF_021891635.1
clinical,GCF_021891515.1
clinical,GCF_021891675.1
clinical,GCF_021891495.1
clinical,GCF_021891465.1
clinical,GCF_021891655.1
clinical,GCA_021666855.1
clinical,GCF_021891555.1
clinical,GCF_021891535.1
clinical,GCF_021891775.1
clinical,GCF_021891875.1
clinical,GCA_021891575.1
clinical,GCA_021891835.1
clinical,GCA_021891435.1
clinical,GCA_021891705.1
clinical,GCA_021891695.1
clinical,GCA_021891605.1
clinical,GCA_021891735.1
clinical,GCA_021891455.1
clinical,GCA_021891795.1
clinical,GCA_021891915.1
clinical,GCA_021891895.1
clinical,GCA_021891805.1
clinical,GCA_021891855.1
clinical,GCA_021891595.1
clinical,GCA_021891755.1
clinical,GCA_021891635.1
clinical,GCA_021891515.1
clinical,GCA_021891675.1
clinical,GCA_021891495.1
clinical,GCA_021891465.1
clinical,GCA_021891655.1
clinical,GCA_021891555.1
clinical,GCA_021891535.1
clinical,GCA_021891775.1
clinical,GCA_021891875.1
clinical,GCF_000172395.1
clinical,GCF_003838665.1
clinical,GCF_003840975.1
clinical,GCA_003838665.1
clinical,GCA_003840975.1
clinical,GCF_025370235.1
clinical,GCF_023093935.1
clinical,GCF_001632245.1
clinical,GCA_001632245.1
clinical,GCF_000481005.1
clinical,GCA_000481005.1
clinical,GCA_024371755.1
clinical,GCA_024351765.1
clinical,GCA_024352045.1
clinical,GCA_024371775.1
clinical,GCA_024371765.1
clinical,GCA_024371785.1
clinical,GCA_024371645.1
clinical,GCA_024371895.1
clinical,GCA_024351785.1
clinical,GCA_024352325.1
clinical,GCA_024352865.1
clinical,GCA_024351745.1
clinical,GCA_024371915.1
clinical,GCA_024371865.1
clinical,GCA_024352145.1
clinical,GCA_024352505.1
clinical,GCA_024356045.1
clinical,GCA_024352545.1
clinical,GCA_024371725.1
clinical,GCA_024351825.1
clinical,GCA_024353625.1
clinical,GCA_024352085.1
clinical,GCF_022570235.1
clinical,GCF_022570455.1
clinical,GCA_022570235.1
clinical,GCA_022570455.1
clinical,GCF_003698025.1
clinical,GCA_003698025.1
clinical,GCF_003332625.1
clinical,GCF_003332645.1
clinical,GCF_014673185.1
clinical,GCF_003332795.1
clinical,GCF_014673145.1
clinical,GCF_014672935.1
clinical,GCF_014673245.1
clinical,GCF_003332455.1
clinical,GCF_014673235.1
clinical,GCF_003332575.1
clinical,GCF_002243265.1
clinical,GCF_003332565.1
clinical,GCF_014672955.1
clinical,GCA_028174965.1
clinical,GCA_028188985.1
clinical,GCA_028056815.1
clinical,GCF_000572265.1
clinical,GCA_003332625.1
clinical,GCA_003332645.1
clinical,GCA_014673185.1
clinical,GCA_003332795.1
clinical,GCA_014673145.1
clinical,GCA_014672935.1
clinical,GCA_014673245.1
clinical,GCA_003332455.1
clinical,GCA_014673235.1
clinical,GCA_003332575.1
clinical,GCA_002243265.1
clinical,GCA_003332565.1
clinical,GCA_014672955.1
clinical,GCF_002242885.1
clinical,GCF_002242915.1
clinical,GCF_002242855.1
clinical,GCA_002242885.1
clinical,GCA_002242915.1
clinical,GCA_002242855.1
clinical,GCF_003698065.1
clinical,GCA_003698065.1
clinical,GCA_000148745.1
clinical,GCF_000148745.1
clinical,GCF_002242775.1
clinical,GCA_002242775.1
clinical,GCF_000481765.1
clinical,GCF_000481745.1
clinical,GCA_000481765.1
clinical,GCA_000481745.1
clinical,GCF_000473745.2
clinical,GCF_000467675.1
clinical,GCA_000473745.3
clinical,GCA_000467675.1
clinical,GCF_000480945.1
clinical,GCF_000480845.1
clinical,GCF_000480765.1
clinical,GCF_000481085.1
clinical,GCA_000480945.1
clinical,GCA_000480845.1
clinical,GCA_000480765.1
clinical,GCA_000481085.1
clinical,GCF_000760495.1
clinical,GCF_000480965.1
clinical,GCF_000480825.1
clinical,GCF_000480745.1
clinical,GCF_000480925.1
clinical,GCF_000760505.1
clinical,GCF_000481045.1
clinical,GCF_000481125.1
clinical,GCF_000480725.1
clinical,GCA_000480965.1
clinical,GCA_000480825.1
clinical,GCA_000480745.1
clinical,GCA_000480925.1
clinical,GCA_000481045.1
clinical,GCA_000481125.1
clinical,GCA_000480725.1
clinical,GCA_000760505.2
clinical,GCA_000760495.2
clinical,GCF_027627095.1
clinical,GCF_027570855.1
clinical,GCF_027570895.1
clinical,GCF_027570815.1
clinical,GCF_027571095.1
clinical,GCF_027627075.1
clinical,GCF_027570875.1
clinical,GCF_027627035.1
clinical,GCF_027571135.1
clinical,GCA_027570855.1
clinical,GCA_027570895.1
clinical,GCA_027570815.1
clinical,GCA_027571095.1
clinical,GCA_027570875.1
clinical,GCA_027571135.1
clinical,GCF_019431465.1
clinical,GCA_015764335.1
clinical,GCA_019431465.1
clinical,GCF_025791355.1
clinical,GCF_025791715.1
clinical,GCF_025791125.1
clinical,GCF_025791575.1
clinical,GCF_025792235.1
clinical,GCA_025791355.1
clinical,GCA_025791715.1
clinical,GCA_025791125.1
clinical,GCA_025791575.1
clinical,GCA_025792235.1
clinical,GCA_024321935.1
clinical,GCA_024351565.1
clinical,GCA_024322955.1
clinical,GCA_024319615.1
clinical,GCA_023914625.1
clinical,GCA_023993215.1
clinical,GCA_023903795.1
clinical,GCF_000481885.1
clinical,GCF_000481925.1
clinical,GCF_000481945.1
clinical,GCF_000481905.1
clinical,GCA_000481885.1
clinical,GCA_000481925.1
clinical,GCA_000481945.1
clinical,GCA_000481905.1
clinical,GCF_001500245.1
clinical,GCA_001500245.1
clinical,GCF_000295475.1
clinical,GCA_000295475.1
clinical,GCF_000796655.1
clinical,GCF_000797045.1
clinical,GCF_000796875.1
clinical,GCF_000796585.1
clinical,GCF_000796545.1
clinical,GCF_000797145.1
clinical,GCF_000797165.1
clinical,GCF_000480355.1
clinical,GCF_000797245.1
clinical,GCF_000797325.1
clinical,GCF_000796925.1
clinical,GCF_000797305.1
clinical,GCF_000797285.1
clinical,GCF_000796865.1
clinical,GCF_000796905.1
clinical,GCF_000796955.1
clinical,GCF_000797105.1
clinical,GCF_000796785.1
clinical,GCF_000796985.1
clinical,GCF_000797005.1
clinical,GCF_000796765.1
clinical,GCF_000796705.1
clinical,GCF_000796795.1
clinical,GCF_000796685.1
clinical,GCF_000797055.1
clinical,GCF_000796555.1
clinical,GCF_000796615.1
clinical,GCF_000796745.1
clinical,GCF_000796825.1
clinical,GCF_000797265.1
clinical,GCF_000797355.1
clinical,GCF_000796525.1
clinical,GCF_000797185.1
clinical,GCF_000797125.1
clinical,GCF_000797225.1
clinical,GCF_000796945.1
clinical,GCF_000480375.1
clinical,GCA_000480355.1
clinical,GCA_000480375.1
clinical,GCF_004355145.1
clinical,GCF_004355125.1
clinical,GCA_004355145.1
clinical,GCA_004355125.1
clinical,GCF_003698625.1
clinical,GCF_003698325.1
clinical,GCF_003698635.1
clinical,GCA_003698625.1
clinical,GCA_003698325.1
clinical,GCA_003698635.1
clinical,GCF_003863825.1
clinical,GCF_003863725.1
clinical,GCF_003863645.1
clinical,GCF_003863785.1
clinical,GCF_003863605.1
clinical,GCF_003863745.1
clinical,GCF_003863495.1
clinical,GCF_003863465.1
clinical,GCF_003863685.1
clinical,GCF_003863715.1
clinical,GCF_003863575.1
clinical,GCF_003863515.1
clinical,GCF_003863425.1
clinical,GCF_003863945.1
clinical,GCF_003863635.1
clinical,GCF_003863815.1
clinical,GCF_003863555.1
clinical,GCF_003863675.1
clinical,GCF_003863865.1
clinical,GCF_003863485.1
clinical,GCF_003863585.1
clinical,GCF_003863855.1
clinical,GCF_003863445.1
clinical,GCF_003863775.1
clinical,GCF_003836125.1
clinical,GCF_003836005.1
clinical,GCF_003837225.1
clinical,GCF_003835865.1
clinical,GCF_000705215.1
clinical,GCF_003835145.1
clinical,GCF_003835155.1
clinical,GCF_003836165.1
clinical,GCF_003698365.1
clinical,GCF_003835725.1
clinical,GCF_003835825.1
clinical,GCF_003858125.1
clinical,GCF_003837625.1
clinical,GCF_003698825.1
clinical,GCF_003835835.1
clinical,GCF_003698585.1
clinical,GCF_003836205.1
clinical,GCF_003836815.1
clinical,GCF_003858115.1
clinical,GCF_003698395.1
clinical,GCF_003835115.1
clinical,GCF_003836255.1
clinical,GCF_003835915.1
clinical,GCF_003835175.1
clinical,GCF_003698435.1
clinical,GCF_003835955.1
clinical,GCF_003835295.1
clinical,GCF_003698785.1
clinical,GCF_003835765.1
clinical,GCF_003835325.1
clinical,GCF_003836275.1
clinical,GCF_003834305.1
clinical,GCF_003835165.1
clinical,GCF_003835185.1
clinical,GCF_003835365.1
clinical,GCF_003834445.1
clinical,GCF_003836065.1
clinical,GCF_000705195.1
clinical,GCF_003836085.1
clinical,GCF_003836075.1
clinical,GCF_003835095.1
clinical,GCF_003840425.1
clinical,GCF_003835245.1
clinical,GCF_003698505.1
clinical,GCF_003837705.1
clinical,GCF_003835685.1
clinical,GCF_003835985.1
clinical,GCF_003837055.1
clinical,GCF_003833745.1
clinical,GCF_003698855.1
clinical,GCF_003698455.1
clinical,GCF_003835285.1
clinical,GCF_003835905.1
clinical,GCF_003835775.1
clinical,GCF_003840405.1
clinical,GCF_003698685.1
clinical,GCF_003837085.1
clinical,GCF_003837185.1
clinical,GCF_003840445.1
clinical,GCF_003838505.1
clinical,GCF_003837165.1
clinical,GCF_003835875.1
clinical,GCF_003698655.1
clinical,GCF_003836035.1
clinical,GCF_003698485.1
clinical,GCF_003835945.1
clinical,GCF_000705155.1
clinical,GCF_003698035.1
clinical,GCF_003833845.1
clinical,GCF_003835785.1
clinical,GCF_003837145.1
clinical,GCF_003858155.1
clinical,GCF_003836025.1
clinical,GCF_003835715.1
clinical,GCA_003863825.1
clinical,GCA_003863725.1
clinical,GCA_003863645.1
clinical,GCA_003863785.1
clinical,GCA_003863605.1
clinical,GCA_003863745.1
clinical,GCA_003863495.1
clinical,GCA_003863465.1
clinical,GCA_003863685.1
clinical,GCA_003863715.1
clinical,GCA_003863575.1
clinical,GCA_003863515.1
clinical,GCA_003863425.1
clinical,GCA_003863945.1
clinical,GCA_003863635.1
clinical,GCA_003863815.1
clinical,GCA_003863555.1
clinical,GCA_003863675.1
clinical,GCA_003863865.1
clinical,GCA_003863485.1
clinical,GCA_003863585.1
clinical,GCA_003863855.1
clinical,GCA_003863445.1
clinical,GCA_003863775.1
clinical,GCA_003836125.1
clinical,GCA_003836005.1
clinical,GCA_003837225.1
clinical,GCA_003835865.1
clinical,GCA_000705215.1
clinical,GCA_003835145.1
clinical,GCA_003835155.1
clinical,GCA_003836165.1
clinical,GCA_003698365.1
clinical,GCA_003835725.1
clinical,GCA_003835825.1
clinical,GCA_003858125.1
clinical,GCA_003837625.1
clinical,GCA_003698825.1
clinical,GCA_003835835.1
clinical,GCA_003698585.1
clinical,GCA_003836205.1
clinical,GCA_003836815.1
clinical,GCA_003858115.1
clinical,GCA_003698395.1
clinical,GCA_003835115.1
clinical,GCA_003836255.1
clinical,GCA_003835915.1
clinical,GCA_003835175.1
clinical,GCA_003698435.1
clinical,GCA_003835955.1
clinical,GCA_003835295.1
clinical,GCA_003698785.1
clinical,GCA_003835765.1
clinical,GCA_003835325.1
clinical,GCA_003836275.1
clinical,GCA_003834305.1
clinical,GCA_003835165.1
clinical,GCA_003835185.1
clinical,GCA_003835365.1
clinical,GCA_003834445.1
clinical,GCA_003836065.1
clinical,GCA_003836085.1
clinical,GCA_003836075.1
clinical,GCA_003835095.1
clinical,GCA_003840425.1
clinical,GCA_003835245.1
clinical,GCA_003698505.1
clinical,GCA_003837705.1
clinical,GCA_003835685.1
clinical,GCA_003835985.1
clinical,GCA_003837055.1
clinical,GCA_003833745.1
clinical,GCA_003698855.1
clinical,GCA_003698455.1
clinical,GCA_003835285.1
clinical,GCA_003835905.1
clinical,GCA_003835775.1
clinical,GCA_003840405.1
clinical,GCA_003698685.1
clinical,GCA_003837085.1
clinical,GCA_003837185.1
clinical,GCA_003840445.1
clinical,GCA_003838505.1
clinical,GCA_003837165.1
clinical,GCA_003835875.1
clinical,GCA_003698655.1
clinical,GCA_003836035.1
clinical,GCA_003698485.1
clinical,GCA_003835945.1
clinical,GCA_000705155.1
clinical,GCA_003698035.1
clinical,GCA_003833845.1
clinical,GCA_003835785.1
clinical,GCA_003837145.1
clinical,GCA_003858155.1
clinical,GCA_003836025.1
clinical,GCA_003835715.1
clinical,GCA_000705195.1
clinical,GCF_003833455.1
clinical,GCF_003833445.1
clinical,GCF_003833965.1
clinical,GCA_003833455.1
clinical,GCA_003833445.1
clinical,GCA_003833965.1
clinical,GCF_000297335.1
clinical,GCA_000297335.1
clinical,GCF_009905195.1
clinical,GCA_009905195.1
clinical,GCF_022870565.1
clinical,GCF_022870545.1
clinical,GCF_000568235.2
clinical,GCA_022870565.1
clinical,GCA_022870545.1
clinical,GCF_009789055.1
clinical,GCF_009788935.1
clinical,GCF_009788955.1
clinical,GCF_009788995.1
clinical,GCF_009789035.1
clinical,GCA_009789055.1
clinical,GCA_009788935.1
clinical,GCA_009788955.1
clinical,GCA_009788995.1
clinical,GCA_009789035.1
clinical,GCF_007004305.1
clinical,GCF_007051055.1
clinical,GCF_007004485.1
clinical,GCA_007004305.1
clinical,GCA_007051055.1
clinical,GCA_007004485.1
clinical,GCA_021593725.1
clinical,GCA_021593925.1
clinical,GCA_021592745.1
clinical,GCF_018457045.1
clinical,GCF_018457125.1
clinical,GCA_018457045.1
clinical,GCA_018457125.1
clinical,GCF_002312135.1
clinical,GCA_002312135.1
clinical,GCF_002312315.1
clinical,GCF_002312645.1
clinical,GCF_002312335.1
clinical,GCF_002312145.1
clinical,GCF_002312675.1
clinical,GCF_002312175.1
clinical,GCF_002312195.1
clinical,GCF_002312685.1
clinical,GCF_002312245.1
clinical,GCF_002312295.1
clinical,GCF_002312585.1
clinical,GCF_002312215.1
clinical,GCF_002287725.2
clinical,GCF_002312625.1
clinical,GCF_002312275.1
clinical,GCA_002312315.1
clinical,GCA_002312645.1
clinical,GCA_002312335.1
clinical,GCA_002312145.1
clinical,GCA_002312675.1
clinical,GCA_002312175.1
clinical,GCA_002312195.1
clinical,GCA_002312685.1
clinical,GCA_002312245.1
clinical,GCA_002312295.1
clinical,GCA_002312585.1
clinical,GCA_002312215.1
clinical,GCA_002287725.2
clinical,GCA_002312625.1
clinical,GCA_002312275.1
clinical,GCA_021676375.1
clinical,GCA_021676395.1
clinical,GCF_019429965.1
clinical,GCA_019429965.1
clinical,GCF_014467035.1
clinical,GCA_014467035.1
clinical,GCF_017693875.1
clinical,GCF_017693625.1
clinical,GCF_017693985.1
clinical,GCF_017693925.1
clinical,GCF_017693765.1
clinical,GCF_018279265.1
clinical,GCF_017693895.1
clinical,GCF_018279305.1
clinical,GCF_017694055.1
clinical,GCF_017693465.1
clinical,GCF_018279245.1
clinical,GCA_017693875.1
clinical,GCA_017693625.1
clinical,GCA_017693985.1
clinical,GCA_017693925.1
clinical,GCA_017693765.1
clinical,GCA_018279265.1
clinical,GCA_017693895.1
clinical,GCA_018279305.1
clinical,GCA_017694055.1
clinical,GCA_017693465.1
clinical,GCA_018279245.1
clinical,GCF_007004215.1
clinical,GCF_007004465.1
clinical,GCF_007051095.1
clinical,GCF_007021965.1
clinical,GCF_007004365.1
clinical,GCF_007004405.1
clinical,GCF_007004475.1
clinical,GCF_007004495.1
clinical,GCF_007051075.1
clinical,GCA_007004215.1
clinical,GCA_007004465.1
clinical,GCA_007051095.1
clinical,GCA_007021965.1
clinical,GCA_007004365.1
clinical,GCA_007004405.1
clinical,GCA_007004475.1
clinical,GCA_007004495.1
clinical,GCA_007051075.1
clinical,GCF_025798785.1
clinical,GCA_021588865.1
clinical,GCA_021589505.1
clinical,GCA_021588765.1
clinical,GCF_003969725.1
clinical,GCF_002029925.1
clinical,GCA_028057075.1
clinical,GCF_006704775.1
clinical,GCA_021585675.1
clinical,GCF_003840475.1
clinical,GCF_003839865.1
clinical,GCF_003838825.1
clinical,GCF_003840315.1
clinical,GCF_003839205.1
clinical,GCF_003839025.1
clinical,GCF_003838865.1
clinical,GCF_003839375.1
clinical,GCF_003839585.1
clinical,GCF_003839035.1
clinical,GCA_021657875.1
clinical,GCF_003838805.1
clinical,GCF_003837195.1
clinical,GCF_003837325.1
clinical,GCF_003838785.1
clinical,GCF_003836745.1
clinical,GCF_000481385.1
clinical,GCF_001454335.1
clinical,GCF_001450585.1
clinical,GCF_003838705.1
clinical,GCF_003839545.1
clinical,GCF_003837365.1
clinical,GCA_025798785.1
clinical,GCA_003969725.1
clinical,GCA_002029925.1
clinical,GCA_006704775.1
clinical,GCA_003840475.1
clinical,GCA_003839865.1
clinical,GCA_003838825.1
clinical,GCA_003840315.1
clinical,GCA_003839205.1
clinical,GCA_003839025.1
clinical,GCA_003838865.1
clinical,GCA_003839375.1
clinical,GCA_003839585.1
clinical,GCA_003839035.1
clinical,GCA_003838805.1
clinical,GCA_003837195.1
clinical,GCA_003837325.1
clinical,GCA_003838785.1
clinical,GCA_003836745.1
clinical,GCA_000481385.1
clinical,GCA_001454335.1
clinical,GCA_001450585.1
clinical,GCA_003838705.1
clinical,GCA_003839545.1
clinical,GCA_003837365.1
clinical,GCA_021602065.1
clinical,GCA_021602105.1
clinical,GCA_023936685.1
clinical,GCA_023948415.1
clinical,GCA_023921985.1
clinical,GCA_023916065.1
clinical,GCA_023916045.1
clinical,GCA_023915985.1
clinical,GCA_023936265.1
clinical,GCA_023916965.1
clinical,GCA_023914385.1
clinical,GCF_016792065.1
clinical,GCA_021653135.1
clinical,GCA_021657275.1
clinical,GCA_016792065.1
clinical,GCA_021661955.1
clinical,GCA_025237565.1
clinical,GCA_025237445.1
clinical,GCF_025236905.1
clinical,GCF_025237105.1
clinical,GCF_025238825.1
clinical,GCF_025235805.1
clinical,GCF_025234985.1
clinical,GCF_025237225.1
clinical,GCF_025237625.1
clinical,GCA_025238115.1
clinical,GCF_025237975.1
clinical,GCF_025238545.1
clinical,GCF_025238765.1
clinical,GCA_025236545.1
clinical,GCF_025236125.1
clinical,GCF_025235515.1
clinical,GCF_025236925.1
clinical,GCF_025238795.1
clinical,GCF_025238205.1
clinical,GCF_025238705.1
clinical,GCF_025235385.1
clinical,GCF_025236095.1
clinical,GCF_025235285.1
clinical,GCF_025237325.1
clinical,GCF_025238105.1
clinical,GCF_025237005.1
clinical,GCF_025237465.1
clinical,GCF_025235365.1
clinical,GCF_025237805.1
clinical,GCF_025238265.1
clinical,GCF_025237075.1
clinical,GCF_025238125.1
clinical,GCF_025235825.1
clinical,GCF_025236065.1
clinical,GCF_025235685.1
clinical,GCF_025235445.1
clinical,GCF_025238725.1
clinical,GCF_025235925.1
clinical,GCF_025236885.1
clinical,GCF_025237865.1
clinical,GCF_025235545.1
clinical,GCA_025236745.1
clinical,GCF_025237405.1
clinical,GCF_025235065.1
clinical,GCF_025236345.1
clinical,GCF_025237785.1
clinical,GCF_025238445.1
clinical,GCA_025236945.1
clinical,GCF_025235665.1
clinical,GCF_025235205.1
clinical,GCF_025238085.1
clinical,GCF_025236625.1
clinical,GCF_025236865.1
clinical,GCF_025237345.1
clinical,GCA_025736955.1
clinical,GCF_025237125.1
clinical,GCF_025238455.1
clinical,GCF_025237725.1
clinical,GCF_025235045.1
clinical,GCA_025236805.1
clinical,GCA_025237945.1
clinical,GCF_025235395.1
clinical,GCF_025237965.1
clinical,GCF_025237825.1
clinical,GCA_025237645.1
clinical,GCF_025235175.1
clinical,GCF_025235905.1
clinical,GCA_025237285.1
clinical,GCF_025238645.1
clinical,GCF_025237705.1
clinical,GCA_025236645.1
clinical,GCF_025234995.1
clinical,GCF_025238485.1
clinical,GCF_025236045.1
clinical,GCF_025235145.1
clinical,GCF_025238375.1
clinical,GCF_025236265.1
clinical,GCA_025237585.1
clinical,GCF_025236005.1
clinical,GCA_025237025.1
clinical,GCF_025236205.1
clinical,GCF_025237155.1
clinical,GCA_025237485.1
clinical,GCF_025235965.1
clinical,GCF_025235125.1
clinical,GCF_025238665.1
clinical,GCF_025235085.1
clinical,GCF_025238365.1
clinical,GCF_025237985.1
clinical,GCF_025238225.1
clinical,GCF_025236085.1
clinical,GCA_025236515.1
clinical,GCF_025235345.1
clinical,GCF_025238565.1
clinical,GCF_025237385.1
clinical,GCF_025238045.1
clinical,GCF_025235245.1
clinical,GCF_025235785.1
clinical,GCF_025236225.1
clinical,GCA_025237685.1
clinical,GCF_025235505.1
clinical,GCF_025236465.1
clinical,GCF_025235865.1
clinical,GCF_025237365.1
clinical,GCF_025235765.1
clinical,GCA_025236325.1
clinical,GCF_025235155.1
clinical,GCF_025235305.1
clinical,GCF_025236595.1
clinical,GCF_025238525.1
clinical,GCA_025237245.1
clinical,GCF_025238165.1
clinical,GCF_025235585.1
clinical,GCF_025236785.1
clinical,GCF_025237205.1
clinical,GCF_025235015.1
clinical,GCA_025236445.1
clinical,GCF_025235645.1
clinical,GCF_025238625.1
clinical,GCF_025234955.1
clinical,GCF_025237875.1
clinical,GCF_025236665.1
clinical,GCF_025235705.1
clinical,GCA_025237735.1
clinical,GCF_025235745.1
clinical,GCF_025237845.1
clinical,GCF_025238605.1
clinical,GCF_025237185.1
clinical,GCF_025235265.1
clinical,GCF_025237045.1
clinical,GCF_025236295.1
clinical,GCF_025238025.1
clinical,GCF_025238405.1
clinical,GCF_025237525.1
clinical,GCF_025235485.1
clinical,GCA_025238065.1
clinical,GCF_025238555.1
clinical,GCF_025237505.1
clinical,GCF_025237145.1
clinical,GCF_025237665.1
clinical,GCF_025236685.1
clinical,GCA_025235945.1
clinical,GCF_025238305.1
clinical,GCF_025236815.1
clinical,GCF_025235875.1
clinical,GCF_025236355.1
clinical,GCF_025235425.1
clinical,GCF_025236165.1
clinical,GCF_025235225.1
clinical,GCF_025235105.1
clinical,GCF_025238285.1
clinical,GCF_025237605.1
clinical,GCA_025237545.1
clinical,GCF_025236975.1
clinical,GCF_025236505.1
clinical,GCF_025238745.1
clinical,GCF_025235565.1
clinical,GCF_025236585.1
clinical,GCF_025237925.1
clinical,GCA_025237265.1
clinical,GCA_025237765.1
clinical,GCF_025238245.1
clinical,GCF_025237065.1
clinical,GCF_025236285.1
clinical,GCF_025238185.1
clinical,GCF_025236765.1
clinical,GCF_025238325.1
clinical,GCF_025238785.1
clinical,GCF_025236965.1
clinical,GCF_025236185.1
clinical,GCF_025235715.1
clinical,GCF_025236485.1
clinical,GCF_025236705.1
clinical,GCF_025236145.1
clinical,GCF_025235465.1
clinical,GCA_025236405.1
clinical,GCA_025236565.1
clinical,GCF_025236365.1
clinical,GCF_025238425.1
clinical,GCF_025234945.1
clinical,GCA_025236725.1
clinical,GCF_025235605.1
clinical,GCF_025235325.1
clinical,GCA_025236245.1
clinical,GCF_025238685.1
clinical,GCF_025235625.1
clinical,GCF_025237885.1
clinical,GCF_025237295.1
clinical,GCF_025238345.1
clinical,GCA_025736975.1
clinical,GCF_025235985.1
clinical,GCF_025235845.1
clinical,GCF_025236845.1
clinical,GCF_025237425.1
clinical,GCF_025238495.1
clinical,GCA_025236415.1
clinical,GCF_025236025.1
clinical,GCA_025236905.1
clinical,GCA_025237105.1
clinical,GCA_025238825.1
clinical,GCA_025235805.1
clinical,GCA_025234985.1
clinical,GCA_025237225.1
clinical,GCA_025237625.1
clinical,GCA_025237975.1
clinical,GCA_025238545.1
clinical,GCA_025238765.1
clinical,GCA_025236125.1
clinical,GCA_025235515.1
clinical,GCA_025236925.1
clinical,GCA_025238795.1
clinical,GCA_025238205.1
clinical,GCA_025238705.1
clinical,GCA_025235385.1
clinical,GCA_025236095.1
clinical,GCA_025235285.1
clinical,GCA_025237325.1
clinical,GCA_025238105.1
clinical,GCA_025237005.1
clinical,GCA_025237465.1
clinical,GCA_025235365.1
clinical,GCA_025237805.1
